RT,Stimuli,Response,Condition,Correct,Age,L1,ID,Fold,Time_taken,Sex,Language,Verb,Noun,Frequency,Score,Item,Accuracy,outliers,mAccuracy,mRT,iAccuracy,iRT
890,level a charge,y,Collocation,y,24,English,P043,2,346.0,Female,English,level,charge,9233,7.3,level charge,1,,0.9817073170731708,947.670731707317,0.7903225806451613,1223.6935483870968
746,navigate the world,y,Idiom,y,24,English,P043,2,346.0,Female,English,navigate,world,18410,6.9,navigate world,1,,0.9817073170731708,947.670731707317,1.0,946.344262295082
2151,dent one's reputation,y,Idiom,y,24,English,P043,2,346.0,Female,English,dent,reputation,413,4.0,dent reputation,1,,0.9817073170731708,947.670731707317,0.8870967741935484,1250.9032258064517
863,face an obstacle,y,Idiom,y,24,English,P043,2,346.0,Female,English,face,obstacle,25112,7.3,face obstacle,1,,0.9817073170731708,947.670731707317,0.967741935483871,1076.0967741935483
1073,spark panic,y,Collocation,y,24,English,P043,2,346.0,Female,English,spark,panic,1203,6.1,spark panic,1,,0.9817073170731708,947.670731707317,0.9344262295081968,1117.6065573770493
769,drain one's account,y,Collocation,y,24,English,P043,2,346.0,Female,English,drain,account,2706,5.0,drain account,1,,0.9817073170731708,947.670731707317,0.967741935483871,1019.7258064516128
832,cross one's mind,y,Collocation,y,24,English,P043,2,346.0,Female,English,cross,mind,46036,8.5,cross mind,1,,0.9817073170731708,947.670731707317,0.967741935483871,919.7258064516128
879,battle the enemy,y,Compositional,y,24,English,P043,2,346.0,Female,English,battle,enemy,3316,6.4,battle enemy,1,,0.9817073170731708,947.670731707317,0.9836065573770492,1063.7540983606557
928,spill the beer,y,Compositional,y,24,English,P043,2,346.0,Female,English,spill,beer,2737,6.9,spill beer,1,,0.9817073170731708,947.670731707317,0.9193548387096774,1029.467741935484
932,spread the seed,y,Idiom,y,24,English,P043,2,346.0,Female,English,spread,seed,7216,6.7,spread seed,1,,0.9817073170731708,947.670731707317,0.8225806451612904,1205.1935483870968
669,cover one's face,y,Compositional,y,24,English,P043,2,346.0,Female,English,cover,face,55326,7.7,cover face,1,,0.9817073170731708,947.670731707317,0.9838709677419356,926.016129032258
1641,push a person,y,Compositional,y,24,English,P043,2,346.0,Female,English,push,people,29182,5.5,push people,1,,0.9817073170731708,947.670731707317,0.9836065573770492,984.672131147541
857,kick the bucket,y,Idiom,y,24,English,P043,2,346.0,Female,English,kick,bucket,6257,8.2,kick bucket,1,,0.9817073170731708,947.670731707317,0.9516129032258064,836.4677419354839
794,hold one's breath,y,Collocation,y,24,English,P043,2,346.0,Female,English,hold,breath,113164,8.2,hold breath,1,,0.9817073170731708,947.670731707317,0.9838709677419356,867.6612903225806
758,strike a target,y,Compositional,y,24,English,P043,2,346.0,Female,English,strike,target,9230,6.9,strike target,1,,0.9817073170731708,947.670731707317,0.935483870967742,993.451612903226
632,enter the house,y,Compositional,y,24,English,P043,2,346.0,Female,English,enter,house,54063,7.6,enter house,1,,0.9817073170731708,947.670731707317,0.967741935483871,843.4193548387096
910,taste blood,y,Idiom,y,24,English,P043,2,346.0,Female,English,taste,blood,5479,7.0,taste blood,1,,0.9817073170731708,947.670731707317,0.9838709677419356,829.6935483870968
594,lock the gate,y,Compositional,y,24,English,P043,2,346.0,Female,English,lock,gate,11288,8.2,lock gate,1,,0.9817073170731708,947.670731707317,0.9838709677419356,873.5322580645161
627,carry one's weight,y,Idiom,y,24,English,P043,2,346.0,Female,English,carry,weight,72738,8.6,carry weight,1,,0.9817073170731708,947.670731707317,0.9666666666666668,964.9833333333332
585,run a race,y,Idiom,y,24,English,P043,2,346.0,Female,English,run,race,65736,7.6,run race,1,,0.9817073170731708,947.670731707317,0.9838709677419356,815.0
585,ignite a flame,y,Compositional,y,24,English,P043,2,346.0,Female,English,ignite,flame,2986,7.9,ignite flame,1,,0.9817073170731708,947.670731707317,0.967741935483871,845.5483870967741
574,bend the knee,y,Idiom,y,24,English,P043,2,346.0,Female,English,bend,knee,27701,10.5,bend knee,1,,0.9817073170731708,947.670731707317,0.9672131147540984,855.1147540983607
1135,build a structure,y,Compositional,y,24,English,P043,2,346.0,Female,English,build,structure,85865,7.6,build structure,1,,0.9817073170731708,947.670731707317,0.9666666666666668,982.3166666666668
1012,scrape a living,n,Collocation,y,24,English,P043,2,346.0,Female,English,scrape,living,1286,5.9,scrape living,0,,0.9817073170731708,947.670731707317,0.8688524590163934,1078.4918032786886
625,unlock the door,y,Idiom,y,24,English,P043,2,346.0,Female,English,unlock,door,46638,9.0,unlock door,1,,0.9817073170731708,947.670731707317,1.0,819.2950819672132
949,shatter glass,y,Compositional,y,24,English,P043,2,346.0,Female,English,shatter,glass,5273,7.3,shatter glass,1,,0.9817073170731708,947.670731707317,0.9508196721311476,896.327868852459
791,forge a link,y,Idiom,y,24,English,P043,2,346.0,Female,English,forge,link,9616,6.3,forge link,1,,0.9817073170731708,947.670731707317,0.8360655737704918,1035.9180327868853
662,sow the seed,y,Idiom,y,24,English,P043,2,346.0,Female,English,sow,seed,57012,10.9,sow seed,1,,0.9817073170731708,947.670731707317,0.967741935483871,870.4354838709677
1969,blow one's mind,y,Collocation,y,24,English,P043,2,346.0,Female,English,blow,mind,58033,9.4,blow mind,1,,0.9817073170731708,947.670731707317,0.967741935483871,864.6290322580645
534,smell the perfume,y,Compositional,y,24,English,P043,2,346.0,Female,English,smell,perfume,2919,8.2,smell perfume,1,,0.9817073170731708,947.670731707317,0.967741935483871,910.3709677419356
974,unearth a fossil,y,Compositional,y,24,English,P043,2,346.0,Female,English,unearth,fossil,748,7.1,unearth fossil,1,,0.9817073170731708,947.670731707317,0.8870967741935484,1208.548387096774
1003,capture a soldier,y,Compositional,y,42,English,P045,2,375.0,Female,English,capture,soldier,10187,6.7,capture soldier,1,,0.9207317073170732,813.3719512195122,0.9032258064516128,1203.354838709677
840,smear blood,y,Compositional,y,42,English,P045,2,375.0,Female,English,smear,blood,2322,6.4,smear blood,1,,0.9207317073170732,813.3719512195122,0.935483870967742,1010.532258064516
851,grasp the meaning,y,Collocation,y,42,English,P045,2,375.0,Female,English,grasp,meaning,6358,7.1,grasp meaning,1,,0.9207317073170732,813.3719512195122,0.9830508474576272,1024.033898305085
826,distort the truth,y,Collocation,y,42,English,P045,2,375.0,Female,English,distort,truth,5871,6.5,distort truth,1,,0.9207317073170732,813.3719512195122,0.9508196721311476,989.9016393442624
806,drop the anchor,y,Compositional,y,42,English,P045,2,375.0,Female,English,drop,anchor,9980,7.3,drop anchor,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,1047.9193548387098
943,stimulate the economy,y,Collocation,y,42,English,P045,2,375.0,Female,English,stimulate,economy,28332,8.8,stimulate economy,1,,0.9207317073170732,813.3719512195122,0.95,1203.2833333333333
657,hurt a child,y,Compositional,y,42,English,P045,2,375.0,Female,English,hurt,child,11455,5.5,hurt child,1,,0.9207317073170732,813.3719512195122,0.935483870967742,996.516129032258
818,inflate the bubble,y,Idiom,y,42,English,P045,2,375.0,Female,English,inflate,bubble,2333,7.8,inflate bubble,1,,0.9207317073170732,813.3719512195122,0.8688524590163934,1223.8196721311476
719,beat one's drum,y,Idiom,y,42,English,P045,2,375.0,Female,English,beat,drum,15198,8.0,beat drum,1,,0.9207317073170732,813.3719512195122,1.0,1104.8524590163934
721,abandon the building,y,Compositional,y,42,English,P045,2,375.0,Female,English,abandon,building,15935,7.2,abandon building,1,,0.9207317073170732,813.3719512195122,0.9333333333333332,1129.8333333333333
712,cast a net,y,Idiom,y,42,English,P045,2,375.0,Female,English,cast,net,17940,8.7,cast net,1,,0.9207317073170732,813.3719512195122,0.967741935483871,942.8064516129032
695,unleash a dog,y,Compositional,y,42,English,P045,2,375.0,Female,English,unleash,dog,2534,5.4,unleash dog,1,,0.9207317073170732,813.3719512195122,0.967741935483871,1077.6612903225807
660,raise an eyebrow,y,Idiom,y,42,English,P045,2,375.0,Female,English,raise,eyebrow,126474,9.3,raise eyebrow,1,,0.9207317073170732,813.3719512195122,0.9666666666666668,855.7666666666667
682,pierce one's skin,y,Compositional,y,42,English,P045,2,375.0,Female,English,pierce,skin,5027,7.0,pierce skin,1,,0.9207317073170732,813.3719512195122,0.9508196721311476,1261.9180327868853
614,share joy,y,Collocation,y,42,English,P045,2,375.0,Female,English,share,joy,17250,6.2,share joy,1,,0.9207317073170732,813.3719512195122,0.9672131147540984,929.016393442623
725,strain a muscle,y,Compositional,y,42,English,P045,2,375.0,Female,English,strain,muscle,3831,7.5,strain muscle,1,,0.9207317073170732,813.3719512195122,0.9836065573770492,954.311475409836
890,skip town,y,Idiom,y,42,English,P045,2,375.0,Female,English,skip,town,4297,6.3,skip town,1,,0.9207317073170732,813.3719512195122,0.9322033898305084,935.4067796610168
772,dangle a leg,y,Compositional,y,42,English,P045,2,375.0,Female,English,dangle,leg,1386,5.4,dangle leg,1,,0.9207317073170732,813.3719512195122,0.8524590163934426,1270.2459016393443
644,lift the ban,y,Collocation,y,42,English,P045,2,375.0,Female,English,lift,ban,32844,9.4,lift ban,1,,0.9207317073170732,813.3719512195122,0.9310344827586208,970.896551724138
711,crack the case,y,Idiom,y,42,English,P045,2,375.0,Female,English,crack,case,7313,5.0,crack case,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,1023.483870967742
668,fight cancer,y,Collocation,y,42,English,P045,2,375.0,Female,English,fight,cancer,23036,8.0,fight cancer,1,,0.9207317073170732,813.3719512195122,0.967741935483871,904.9354838709676
631,pay a visit,y,Collocation,y,42,English,P045,2,375.0,Female,English,pay,visit,96351,8.5,pay visit,1,,0.9207317073170732,813.3719512195122,1.0,875.7166666666667
629,fuel the fire,y,Idiom,y,42,English,P045,2,375.0,Female,English,fuel,fire,9418,7.3,fuel fire,1,,0.9207317073170732,813.3719512195122,0.967741935483871,902.1935483870968
1001,erase the traces,y,Idiom,y,42,English,P045,2,375.0,Female,English,erase,trace,2860,7.5,erase trace,1,,0.9207317073170732,813.3719512195122,0.8103448275862069,1442.9827586206898
675,flood the area,y,Compositional,y,42,English,P045,2,375.0,Female,English,flood,area,17316,6.3,flood area,1,,0.9207317073170732,813.3719512195122,0.9508196721311476,1050.229508196721
724,spew hate,y,Collocation,y,42,English,P045,2,375.0,Female,English,spew,hate,2021,8.8,spew hate,1,,0.9207317073170732,813.3719512195122,0.9016393442622952,1033.229508196721
639,soften the blow,y,Idiom,y,42,English,P045,2,375.0,Female,English,soften,blow,10244,9.4,soften blow,1,,0.9207317073170732,813.3719512195122,1.0,930.3333333333334
858,cultivate talent,y,Collocation,y,42,English,P045,2,375.0,Female,English,cultivate,talent,3854,6.5,cultivate talent,1,,0.9207317073170732,813.3719512195122,0.9193548387096774,1168.3225806451612
786,shift one's position,y,Compositional,y,42,English,P045,2,375.0,Female,English,shift,position,13395,6.5,shift position,1,,0.9207317073170732,813.3719512195122,0.967741935483871,1132.016129032258
799,stifle one's voice,y,Idiom,y,42,English,P045,2,375.0,Female,English,stifle,voice,1886,4.9,stifle voice,1,,0.9207317073170732,813.3719512195122,0.9333333333333332,1261.65
617,catch one's attention,y,Collocation,y,42,English,P045,2,375.0,Female,English,catch,attention,133801,9.3,catch attention,1,,0.9207317073170732,813.3719512195122,1.0,995.3387096774194
654,twist one's words,y,Collocation,y,42,English,P045,2,375.0,Female,English,twist,word,6271,5.2,twist word,1,,0.9207317073170732,813.3719512195122,0.967741935483871,1043.0806451612902
567,close a window,y,Compositional,y,42,English,P045,2,375.0,Female,English,close,window,46496,8.3,close window,1,,0.9207317073170732,813.3719512195122,0.9836065573770492,914.7868852459015
601,spin yarn,y,Compositional,y,42,English,P045,2,375.0,Female,English,spin,yarn,10358,9.6,spin yarn,1,,0.9207317073170732,813.3719512195122,0.8870967741935484,1009.3870967741937
816,weave a web,y,Idiom,y,42,English,P045,2,375.0,Female,English,weave,web,6389,7.9,weave web,1,,0.9207317073170732,813.3719512195122,0.9193548387096774,1037.4193548387098
1047,sweeten the pot,y,Idiom,y,42,English,P045,2,375.0,Female,English,sweeten,pot,3461,8.0,sweeten pot,1,,0.9207317073170732,813.3719512195122,0.847457627118644,1134.949152542373
637,run a race,y,Idiom,y,42,English,P045,2,375.0,Female,English,run,race,65736,7.6,run race,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,815.0
716,sow the seed,y,Idiom,y,42,English,P045,2,375.0,Female,English,sow,seed,57012,10.9,sow seed,1,,0.9207317073170732,813.3719512195122,0.967741935483871,870.4354838709677
686,cover one's face,y,Compositional,y,42,English,P045,2,375.0,Female,English,cover,face,55326,7.7,cover face,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,926.016129032258
587,enter the house,y,Compositional,y,42,English,P045,2,375.0,Female,English,enter,house,54063,7.6,enter house,1,,0.9207317073170732,813.3719512195122,0.967741935483871,843.4193548387096
629,smell the perfume,y,Compositional,y,42,English,P045,2,375.0,Female,English,smell,perfume,2919,8.2,smell perfume,1,,0.9207317073170732,813.3719512195122,0.967741935483871,910.3709677419356
741,ignite a flame,y,Compositional,y,42,English,P045,2,375.0,Female,English,ignite,flame,2986,7.9,ignite flame,1,,0.9207317073170732,813.3719512195122,0.967741935483871,845.5483870967741
744,carry one's weight,y,Idiom,y,42,English,P045,2,375.0,Female,English,carry,weight,72738,8.6,carry weight,1,,0.9207317073170732,813.3719512195122,0.9666666666666668,964.9833333333332
645,unlock the door,y,Idiom,y,42,English,P045,2,375.0,Female,English,unlock,door,46638,9.0,unlock door,1,,0.9207317073170732,813.3719512195122,1.0,819.2950819672132
664,navigate the world,y,Idiom,y,42,English,P045,2,375.0,Female,English,navigate,world,18410,6.9,navigate world,1,,0.9207317073170732,813.3719512195122,1.0,946.344262295082
647,chase one's dreams,y,Collocation,y,42,English,P045,2,375.0,Female,English,chase,dream,15269,8.2,chase dream,1,,0.9207317073170732,813.3719512195122,0.9672131147540984,941.4262295081968
627,hold one's breath,y,Collocation,y,42,English,P045,2,375.0,Female,English,hold,breath,113164,8.2,hold breath,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,867.6612903225806
669,unearth a fossil,y,Compositional,y,42,English,P045,2,375.0,Female,English,unearth,fossil,748,7.1,unearth fossil,1,,0.9207317073170732,813.3719512195122,0.8870967741935484,1208.548387096774
668,face an obstacle,y,Idiom,y,42,English,P045,2,375.0,Female,English,face,obstacle,25112,7.3,face obstacle,1,,0.9207317073170732,813.3719512195122,0.967741935483871,1076.0967741935483
634,shatter glass,y,Compositional,y,42,English,P045,2,375.0,Female,English,shatter,glass,5273,7.3,shatter glass,1,,0.9207317073170732,813.3719512195122,0.9508196721311476,896.327868852459
972,drain one's account,y,Collocation,y,42,English,P045,2,375.0,Female,English,drain,account,2706,5.0,drain account,1,,0.9207317073170732,813.3719512195122,0.967741935483871,1019.7258064516128
828,dent one's reputation,y,Idiom,y,42,English,P045,2,375.0,Female,English,dent,reputation,413,4.0,dent reputation,1,,0.9207317073170732,813.3719512195122,0.8870967741935484,1250.9032258064517
618,blow one's mind,y,Collocation,y,42,English,P045,2,375.0,Female,English,blow,mind,58033,9.4,blow mind,1,,0.9207317073170732,813.3719512195122,0.967741935483871,864.6290322580645
852,scrape a living,n,Collocation,y,42,English,P045,2,375.0,Female,English,scrape,living,1286,5.9,scrape living,0,,0.9207317073170732,813.3719512195122,0.8688524590163934,1078.4918032786886
623,build a structure,y,Compositional,y,42,English,P045,2,375.0,Female,English,build,structure,85865,7.6,build structure,1,,0.9207317073170732,813.3719512195122,0.9666666666666668,982.3166666666668
572,pick a fight,y,Collocation,y,42,English,P045,2,375.0,Female,English,pick,fight,25712,8.4,pick fight,1,,0.9207317073170732,813.3719512195122,0.9838709677419356,800.9193548387096
1046,level a charge,n,Collocation,y,42,English,P045,2,375.0,Female,English,level,charge,9233,7.3,level charge,0,,0.9207317073170732,813.3719512195122,0.7903225806451613,1223.6935483870968
675,bend the knee,y,Idiom,y,42,English,P045,2,375.0,Female,English,bend,knee,27701,10.5,bend knee,1,,0.9207317073170732,813.3719512195122,0.9672131147540984,855.1147540983607
700,spark panic,y,Collocation,y,42,English,P045,2,375.0,Female,English,spark,panic,1203,6.1,spark panic,1,,0.9207317073170732,813.3719512195122,0.9344262295081968,1117.6065573770493
649,throw a party,y,Collocation,y,42,English,P045,2,375.0,Female,English,throw,party,58685,8.5,throw party,1,,0.9207317073170732,813.3719512195122,0.9836065573770492,794.8852459016393
904,slash spending,y,Collocation,y,42,English,P045,2,375.0,Female,English,slash,spending,4420,8.1,slash spending,1,,0.9207317073170732,813.3719512195122,0.8305084745762712,1238.5084745762713
879,spread the seed,y,Idiom,y,42,English,P045,2,375.0,Female,English,spread,seed,7216,6.7,spread seed,1,,0.9207317073170732,813.3719512195122,0.8225806451612904,1205.1935483870968
