participant_id,Item,Verb,Noun,Task,Condition,RT_AJT,Response_AJT,Accuracy_AJT,Correct_AJT,RT_LJT,Response_LJT,Accuracy_LJT,Correct_LJT,Age,Handedness,Vision,LanguagePathology,L1,Fold,Status,Time_taken,Prolific_Age,Sex,Ethnicity_simplified,Country_of_birth,Country_of_residence,Nationality,Language,mAccuracy_AJT,mRT_AJT,mAccuracy_LJT,mRT_LJT,iAccuracy_AJT,iRT_AJT,iAccuracy_LJT,iRT_LJT,VerbFreq,NounFreq,CollFreq,Score,Usage,Verb_Senses,Noun_Senses,Item_PT,Is_Used_PT,Translation_PT,Item_ZH,Is_Used_ZH,Translation_ZH,Item_ML,Is_Used_ML,Translation_ML,Item_RU,Is_Used_RU,Translation_RU,NounConc,VerbConc,VerbItemSimilarity,item_match_key,verb,noun,noun_pl,type,noun_concreteness,snd3,snd10,snd25,snd50,avg_v_sim_to_item,avg_v_sim_to_item_10nouns,avg_v_sim_to_item_50nouns,verb_synset_len,logDice,collocation_freq
P036,float logs,float,logs,AJT,Productive,943,n,0,y,1619,n,0,y,34,Right,Corrected (I wear contacts/glasses.),No,English,1,APPROVED,346,34,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,0.75,1056.65,0.8,1058.25,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P039,float logs,float,logs,AJT,Productive,1505,y,1,y,1327,n,0,y,30,Right,Corrected (I wear contacts/glasses.),No,English,1,APPROVED,299,30,Male,Mixed,Hong Kong,United Kingdom,United Kingdom,English,0.9,1159.95,0.75,1348.35,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P032,float logs,float,logs,AJT,Productive,1294,y,1,y,1195,y,1,y,54,Right,Corrected (I wear contacts/glasses.),No,English,1,APPROVED,352,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1109.95,0.7,1664.8,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P028,float logs,float,logs,AJT,Productive,1849,y,1,y,1227,y,1,y,39,Right,Corrected (I wear contacts/glasses.),No,English,1,APPROVED,536,39,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,1.0,1137.05,0.9,1560.95,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P033,float logs,float,logs,AJT,Productive,1031,y,1,y,2398,y,1,y,39,Right,Normal,No,English,1,APPROVED,481,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,836.8,0.9,1528.7,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P031,float logs,float,logs,AJT,Productive,1684,y,1,y,3089,y,1,y,26,Right,Normal,No,English,1,APPROVED,393,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1538.15,0.95,2424.75,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P046,float logs,float,logs,AJT,Productive,1732,y,1,y,1956,y,1,y,66,Right,Normal,No,English,1,APPROVED,672,66,Male,Black,Nigeria,United States,Nigeria,English,0.9,1777.85,0.8,1680.35,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P026,float logs,float,logs,AJT,Productive,902,y,1,y,881,y,1,y,26,Left,Normal,No,English,1,APPROVED,249,26,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,1.0,712.55,0.75,1404.15,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P035,float logs,float,logs,AJT,Productive,2883,n,0,y,3867,y,1,y,44,Right,Normal,No,English,1,APPROVED,432,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1258.6,0.8,2082.3,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P037,float logs,float,logs,AJT,Productive,894,n,0,y,1306,n,0,y,47,Right,Corrected (I wear contacts/glasses.),No,English,1,APPROVED,293,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,826.65,0.85,1140.4,0.739130434782609,1426.08695652174,0.739130434782609,1539.26086956522,430978,214649,871,5.58,floating logs,9,5,flutuar tronco,y,tronco flutuante/ a flutuar,<U+6F02><U+6D6E><U+6728><U+5934>,y,<U+6F02><U+6D6E><U+7684><U+6728><U+5934>,thatti ozhukkuka,y,thadi ozhukkuka,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,y,<U+0441><U+043F><U+043B><U+0430><U+0432><U+043B><U+044F><U+0442><U+044C> <U+0431><U+0440><U+0435><U+0432><U+043D><U+0430>,4.96,4.07,0.850300967693329,float logs,float,log,logs,productive,4.96,107.86,149.58,163.52,170.97,0.8503009676933289,0.7756903171539307,0.7928875088691711,9,5.58,871
P055,flood areas,flood,areas,AJT,Productive,1198,y,1,y,4527,n,0,y,53,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,574,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,1646.7,0.55,2731.95,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P056,flood areas,flood,areas,AJT,Productive,931,y,1,y,1743,n,0,y,46,Left,Normal,No,English,3,APPROVED,308,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.85,875.4,0.75,1174.45,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P061,flood areas,flood,areas,AJT,Productive,1154,y,1,y,2522,y,1,y,26,Right,Normal,No,English,3,APPROVED,353,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1189.35,0.85,1756.9,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P048,flood areas,flood,areas,AJT,Productive,983,y,1,y,2123,y,1,y,29,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,422,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1082.85,0.8,2264.3,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P058,flood areas,flood,areas,AJT,Productive,1169,y,1,y,1700,y,1,y,69,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,408,69,Female,White,United Kingdom,United Kingdom,United Kingdom,English,1.0,1156.2,0.9,1511.5,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P057,flood areas,flood,areas,AJT,Productive,1072,y,1,y,827,y,1,y,24,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,227,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,888.2,0.9,1185.5,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P066,flood areas,flood,areas,AJT,Productive,1189,y,1,y,1581,y,1,y,57,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,401,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1079.1,0.95,1666.2,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P051,flood areas,flood,areas,AJT,Productive,773,y,1,y,1307,y,1,y,45,Right,Normal,No,English,3,APPROVED,508,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,1217.9,0.55,1165.7,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P064,flood areas,flood,areas,AJT,Productive,1068,y,1,y,2001,y,1,y,26,Right,Normal,No,English,3,APPROVED,407,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.85,1031.85,0.95,2065.4,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P069,flood areas,flood,areas,AJT,Productive,778,y,1,y,1129,y,1,y,41,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,401,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.9,886.8,0.75,1443.85,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P050,flood areas,flood,areas,AJT,Productive,778,y,1,y,1320,y,1,y,34,Right,Normal,No,English,3,APPROVED,292,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,0.85,888.1,0.8,1336.9,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P065,flood areas,flood,areas,AJT,Productive,837,y,1,y,2465,y,1,y,28,Right,Normal,No,English,3,APPROVED,259,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.95,990.1,0.85,1363.75,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
P054,flood areas,flood,areas,AJT,Productive,1039,y,1,y,3627,n,0,y,28,Right,Corrected (I wear contacts/glasses.),No,English,3,APPROVED,369,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,0.85,1895.5,0.9,2827.85,1.0,1049.39130434783,0.782608695652174,1955.86956521739,430978,214649,17316,6.27,flooded areas,4,6,inundar Ã¡reas,y,Ã¡reas inundadas,<U+6D2A><U+6C34><U+6CDB><U+6EE5><U+533A><U+57DF>,y,<U+6D2A><U+6C34><U+6CDB><U+6EE5>(<U+7684>)<U+533A><U+57DF>,sthalangaleku vellamke-ruka,y,sthalangaleku vellamke-ruka,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+044F><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,y,<U+0437><U+0430><U+0442><U+043E><U+043F><U+043B><U+0438><U+0432><U+0430><U+0442><U+044C> <U+043C><U+0435><U+0441><U+0442><U+043D><U+043E><U+0441><U+0442><U+044C>,3.72,4.62,0.907930493354797,flood areas,flood,area,areas,productive,3.72,263.68,404.24,463.02,501.91,0.9079304933547974,0.8130664825439453,0.7858333587646484,4,6.27,17316
